本文,Level
このシーンは箱根長尾峠を越えた国道下の暗い森の中での撮影で、十分な光量を得られなかったため、スタッフが宿泊していた旅館の鏡を総動員し、国道から鏡を並べて太陽光をリレーのように鏡で反射させて現場まで持って行った。,2
この方法は『羅生門』でも用いていた。,2
しかし、志乃役の津島恵子は、鏡の反射による強い太陽光で直接眼にキャッチライトを入れられ、それ以来眼が弱くなったという。,2
当初は10月上旬の封切りでスケジュールが組まれ、撮影期間は90日、完成は9月17日を予定していたが、実際の撮影進行は大幅に遅れた。,2
助監督の堀川弘通はその理由として、ひとつの村を別々の場所で撮影したこと、野外撮影中心のため天候に左右されやすかったこと、その上にこの年が異常気象だったこと、スタッフがスケールの大きい活劇に不慣れだったことを挙げている。,2
9月に入ってもまだ全体の3分の1しか撮影しておらず、当初の予算も使い果たしていた。,2
スタッフには「いつクランクアップするか」の賭けをする人もいた。,2
東宝の重役会では「続行か、中止か」で揉めて撮影中断となり、その間黒澤は多摩川で鯉釣りをして過ごした。,2
黒澤は千秋実に「資本家というのは、いったん出した金は必ず回収する。,2
まあまあ釣りでもしてろ」と語ったという。,2
結局、会社側は製作続行を決めて追加予算を出し、11月に撮影所前の村のオープンセットで撮影再開した。,2
それでも撮影は遅れ、しびれを切らした会社は今までの撮影分を編集して見せるように要求し、1954年1月に再び撮影中断した。,2
黒澤は粗編集したフィルムを会社幹部の前で試写したが、そのフィルムは菊千代が屋根に旗印を立てて、「ウアー、来やがった、来やがった!」というシーンで終わっていた。,2
菊千代が屋根の上に旗を立てるシーンで流れるトランペットの「侍のテーマ」は、室内録音ではいい音が出ず、撮影所の壁にぶつけて吹いた音を録音したが、この録音だけで一晩かかり、近所から苦情が相次いだという。,2
同年11月には「侍のテーマ」に歌詞を付け、山口淑子が歌唱した「七人の侍」という題名のレコードが発売された。,2
レコードでは早坂が作詞したことになっているが、黒澤は「早坂と私と二人で作った」としている。,2
2001年に東宝ミュージックからサウンドトラックCDが発売されており、それに収録されている曲は以下の通りである。,2
決戦シーンの泥の効果音は、水槽に壁土を混ぜた泥水を入れ、それをスタッフが踏んで再現した。,2
4月20日にすべてのダビングが終了し、その日の夜10時に東宝本社で完成試写が行われた。,2
東宝宣伝部の斎藤忠夫によると、本作の製作費などのデータは黒澤の希望で、宣伝のためのマスコミ発表用の水増し分を抜いて正確に広報された。,2
そのデータでは、製作費は2億1000万円となっており、これは当時の普通作品の7本分に匹敵する金額となった。,2
そのうちオープンセットが3500万円、俳優費が7000万円、ロケ費が2000万円で、これらにフィルム費などを合わせた直接費だけで1億3000万円もかかっている。,2
『映画年鑑 1955年版』によると、直接費は1億2560万円で、プリント費や宣伝費を含めて2億1300万円としている。,2
勘兵衛が頭を丸めて強盗を殺すエピソードは、『本朝武芸小伝』にある上泉信綱が強盗から子供を救出する逸話を元にしている。,2
五郎兵衛が勘兵衛の腕試しを見抜くエピソードは、柳生但馬が自分の息子にやらせてみた話を元にしている。,2
橋本によると、五郎兵衛は塚原卜伝、久蔵は宮本武蔵からキャラクターを参考にしたという。,2
本作の脚本は、黒澤が愛読するトルストイの長編小説『戦争と平和』と、アレクサンドル・ファジェーエフの長編小説『壊滅』の影響を受けている。,2
また、ストーリー構成はドヴォルザークの「新世界より」の影響を受けており、黒澤は脚本執筆時に「ニューワールド（新世界より）を原作にしてやってみよう」と語ったという。,2
黒澤は撮影期間中に何度もこの曲を聴いており、この曲から野武士が襲来するシーンなどのイメージを膨らませていた。,2
ジョン・フォードを尊敬していた黒澤は、本作でアメリカの西部劇のスタイルを意識している。,2
馬が駆けるシーンでは、フォードの西部劇のように砂煙を立たせるため、廃材を燃やした木灰を撒いた。,2
もともと木灰は馬の走る路面を固めるために撒いたもので、馬を走らせて砂埃が舞い上がり、誰かが「あれ、砂埃だけはジョン・フォード並みだぜ」と冷やかすと、黒澤は「そうだ、ジョン・フォード並みに派手にいこう」と言ってそのまま取り入れたという。,2
