本文,Level
ご不明の点がございましたら、ご説明いたします。,1
お疑いが晴れましたでしょうか？疑問があれば何なりとおっしゃってください。,1
八百円のお返しです。お改めください。,1
ご住所をお確かめいたしますので、少々お待ちください。,1
ご注文の品はお揃いでしょうか、お確かめください。,1
お送りしたファックスの内容を、ご確認ください。,1
ただいま、ご確認いたします、少々お待ちください。,1
お求めの品、もう一度確認なさいますか？,1
どうなさいましても、ご納得いただけませんでしょうか？,1
そのような説明では、お客様が納得なされるはずがございません。,1
お客様、お探しのお品物は、こちらではございませんでしょうか？,1
お客様は、大変お目が高くいらっしゃいます。こちらのお品物は、特別製でございます。,1
お客様のお求めは、こちらの八点で間違いございませんでしょうか。,1
お客様がご所望のお品物は、大変な人気でございまして、申し訳ございませんが、ただいま品切れいたしております。,1
お世話になりましたあの方に、お歳暮をお贈りいたします。,1
本年のお中元は、何にいたしましょうか。,1
お客様、こちらは、ご贈答用でございますか？それとも、ご自宅用でございますか？,1
こちらは、ご進物でございますか？それともお持ち帰りになられますか？,1
こちらは、ご贈答品として、大変な人気をいただいております。,1
こちらが当店お勧めの品物でございます。,1
お勤め品を求めて、ほうぼう探し回りますのも、容易ではございません。,1
お客様は、お引換券をお手元にお持ちでいらっしゃいますか？,1
どうぞ、こちらご優待券となっております。よろしければ、ご利用くださいませ。,1
創業100年、当店謹製の羊羹でございます。,1
お醤油にも宮内庁ご用達がございますとは、存じ上げませんでした。,1
ご注文は、お決まりでいらしゃいますか？,1
お客様、何かお探しものがございますか？,1
少々お待ちくださいませ。お探ししてまいります。,1
このお祝いのお品物は、こちらの桐箱にお詰めいたしましょうか？,1
どうぞ、お手に取ってご覧くださいませ。,1
それでは、お取り置きいたしましょうか。,1
こちらの本は、お取り寄せとなってしまいますが、いかがいたしますか？,1
打ち立て、茹でたてをお願いいたします。,1
お持ち帰りでいらっしゃいますか？ドライアイスは1時間分おつけすればよろしいでしょうか？,1
何か冷たいものをお持ちいたしてもよろしいでしょうか？,1
お客様、お持ち帰りでいらっしゃいますでしょうか？それとも、お送りいたしますか？,1
お茶碗をお探しでいらっしゃいますか？珍しい白天目を準備してございますがご覧いただけますか？,1
ご注文のお品は、すべてお出しできましたでしょうか？,1
本日のご注文を伺ってもよろしいでしょうか？,1
新型モデルを発注なさったと伺いました。楽しみでございますね。,1
こちらのコロッケは、おひとつおいくらでしょうか？,1
お値段をお伺いして、驚きました。／どこにも負けることがないような立派なお値段です。,1
さすがのイタリア製は、高価でございますね。,1
この品物は、素材が貴重なものを使っておりますため、その分お値段が少々お高めとなっております。,1
お値段は決してお安いとは申し上げられませんが、品質はしっかりとした品物です。,1
こちらの花瓶は、お値打ちものとなっております。,1
良いお品物は、長持ちいたしますから、結局お得となります。,1
こちらは、本日のお値打ち品となっております。,1
こちらの商品は、お求めになりやすい価格といたしております。,1
